,inci_all,inci_as,prev_all,prev_as,allmort_all,allmort_as,mortfordementia_all,mortfordementia_as,hw,HW_count,HW_days,HW_degree,HW_mean_length,HW_mean_degree,HW_max_degree,cw,gdp,temp,pop,year,mort_all,mort_as,popweight,sex_ratio,age_ratio,country,gnigroup
144,57.78571223,102.406372,397.7949621,702.779181,807.1042915,1068.390416,3094.29586413558,3103.21688655714,170.783570400317,1.62429378531073,9.04378531073446,15.1459056463217,6.07598870056497,10.2668854432846,11.6859583720746,-244.576472152796,8792365811,30.3576408028885,7271300,1,2287.19157263558,2034.82647055714,0.19588249733769,97.4,10.25,Azerbaijan,mid and low income
145,38.07074906,78.35197753,254.5234976,521.7158554,562.562585,876.0576134,3427.84348489167,4006.02454452451,217.335111174226,4,18,30.4148904640827,4.5,7.60372261602069,13.2455226145699,-206.193670961228,3111160000,30.1260385820942,276058,1,2865.28089989167,3129.96693112451,0.00743676240150291,91.6,11.37,Bahamas,high income
146,22.15097254,71.12440757,150.0698183,485.0911799,1084.737063,1547.19817,2750.82999883928,3505.51482785268,158.811351616308,1.61424026141543,6.236305787256,10.6096834393631,3.93577263737209,6.65477382632448,7.20922089820185,-291.350572864299,30957483950,33.5237190765982,109242834,1,1666.09293583928,1958.31665785268,2.9429069272574,98.4,7.8,Bangladesh,mid and low income
147,117.9912392,101.7210434,820.8205289,712.0076452,1078.789443,933.6063644,2752.93198871162,2990.18311018551,172.05653580846,1.63104566333423,5.58105917319643,7.77546724615137,3.47632678105017,4.690964913236,5.23291916113505,-243.316263866754,1.8e+10,23.0606542027815,10194050,1,1674.14254571162,2056.57674578551,0.274618840095345,85.5,24.17,Belarus,mid and low income
148,155.1868675,95.08602615,1086.219991,668.725426,1024.956634,681.3272559,3046.66045775252,3321.21657506709,162.491700700284,3.87449453347312,12.2734761120264,22.1193956562393,3.05945784034746,5.50167534513173,6.98709333420861,-286.067004458161,2.10511e+11,22.3232202924901,10004486,1,2021.70382375252,2639.88931916709,0.269512150820343,97.6,30.84,Belgium,high income
149,37.10691702,79.69776799,245.5041521,526.4781894,477.9855705,732.6799605,3877.07434745255,3984.7416079873,173.943786693769,0.626716604244694,2.82022471910112,4.78693013829125,1.41011235955056,2.39346506914562,2.69655955090134,-246.655613945916,444720750,34.1026336631822,186462,1,3399.08877695255,3252.0616474873,0.00502312409315809,101.2,7.81,Belize,mid and low income
150,23.29817986,74.44753443,151.361702,475.2718814,1348.274983,1600.073109,4351.97540524485,5259.22604054985,150.508082398244,0.681256960247906,2.04377088074372,3.28081157963777,1.60654626446521,2.56920384097601,2.59018759481846,-313.64850113321,1986437860,36.040615061591,5293046,1,3003.70042224485,3659.15293154985,0.1425900552863,100.3,6,Benin,mid and low income
151,18.11166371,69.23727744,120.1481518,453.3955762,916.1128368,1376.260179,2679.91763065972,3885.63589827103,145.274909893596,1.87606480042712,6.57693257791271,10.2698425569463,3.37667439618146,5.26469488927451,6.85142324483128,-287.533245056868,240319995.6,24.1534745730402,567710,1,1763.80479385972,2509.37571927103,0.0152936135991611,112.5,9.16,Bhutan,mid and low income
152,29.18918782,81.55564651,189.7024721,521.9458303,933.0442706,1314.540526,3386.27882066488,4356.94714275793,183.861611632648,1.3801167266199,5.03664102920815,8.36326548325903,2.00920607791049,3.28621581133224,3.89546016229861,-247.062715081676,5343274395,25.4845693769994,7244891,1,2453.23455006488,3042.40661675793,0.195171061848549,100.6,12.17,Bolivia,mid and low income
153,25.32544747,89.88784734,169.0853352,608.4485992,842.2657959,1519.041614,2632.78074395656,3772.96064945892,156.289859152844,1.09925791851401,4.13263013378719,6.79134885753984,3.56906167289721,5.87108020199139,6.05056585141818,-280.178120240861,3942792837,32.5316942062072,1380584,1,1790.51494805656,2253.91903545892,0.0371917321117899,97.5,7.47,Botswana,mid and low income
154,46.54388128,102.202842,325.9718587,715.7373543,641.7775438,982.1054591,2827.39082838503,3699.05041017363,137.077765708586,1.45093016106967,5.38144141144577,10.2094059034156,3.04210510382598,5.75685522273787,6.89578459361362,-307.513269856282,3.42609e+11,28.921844327205,153336445,1,2185.61328458503,2716.94495107362,4.13075045445565,96.6,14.28,Brazil,mid and low income
155,19.30031705,96.82399651,124.0053254,648.4334854,412.7195089,1201.20472,2291.5036074733,3476.98095450639,158.617827604449,0,0,0,0,0,0,-264.837967342508,3701667053,28.9574879964193,269860,1,1878.7840985733,2275.77623450639,0.00726979367259625,107.2,8.27,Brunei Darussalam,high income
156,118.6673318,101.7355755,806.549331,717.0423893,1314.968063,1090.75127,2236.59628576395,3175.93346639263,124.021987689603,1.47694910475116,5.70210066262512,9.40062828207929,4.0621034823065,6.82147620796022,7.15604801626263,-314.199472803254,10943548387,25.869923888733,8632367,1,921.628222763951,2085.18219639263,0.232548458445596,94.2,34.21,Bulgaria,mid and low income
157,22.9717209,78.73433635,152.181754,504.0385398,1642.170005,1904.965042,3621.59595426926,5346.5768313457,131.008820239379,0.17829205937345,0.585435189071622,1.05374229816471,0.585435189071622,1.05374229816471,1.05374229816471,-318.874018876372,3135045684,38.2215015152525,9365064,1,1979.42594926926,3441.6117893457,0.252286678317123,99.3,4.54,Burkina Faso,mid and low income
158,25.50980498,86.50982417,170.2763388,576.4165734,1766.897245,2326.996459,2548.07670494733,3558.33165223143,109.984906251357,0,0,0,0,0,0,-357.841933793427,1167398478,26.0117532528641,5594828,1,781.179459947335,1231.33519323143,0.150719799872765,98.6,4.68,Burundi,mid and low income
159,13.03398921,74.33475362,85.47013109,475.0545098,1194.316702,1715.530003,3297.41377140551,5233.01704271075,153.221360612814,0.272522134893772,0.817566404681315,1.4098381610883,0.717457403476565,1.25190881018283,1.25210355979427,-301.654521831533,10492628915,33.8420689410486,12369269,1,2103.09706940551,3517.48703971075,0.33321734792426,NA,NA,C?te d'Ivoire,mid and low income
160,20.23603585,73.81214199,131.7655867,468.8647334,1122.812958,1516.748544,4037.5371606796,5467.23965867807,161.249332108008,0.73424672939236,3.31896390148817,5.46427514413184,1.94793267608802,3.14054007806994,4.16811565245403,-289.381410579212,11840192674,34.2333885179365,11777719,1,2914.7242026796,3950.49111467807,0.317281505461412,99.5,4.92,Cameroon,mid and low income
161,122.6661201,103.4948389,864.6738523,735.575316,697.455885,602.105576,2738.09937088114,2924.17938477968,231.430785471822,6.07963456981109,24.9027685511113,43.7680900389641,3.81296920623844,6.67361538901932,9.65716633093441,-203.120539163286,6.10328e+11,25.2235244095238,28037420,1,2040.64348588114,2322.07380877968,0.755303707522136,98.8,28.25,Canada,high income
162,23.42284136,100.6218916,155.2000025,710.8696972,1743.361605,2401.649954,2049.86220860402,3119.52084430474,170.518654965468,0.276948755907192,0.873607325610582,1.5082725372487,0.731276348895446,1.24777857442148,1.2743167825402,-282.507592864378,1377375031,35.2652615653654,2898052,1,306.500603604024,717.870890304741,0.0780710001202657,100,5.2,Central African Republic,mid and low income
163,26.6319898,77.33738566,174.1247985,493.7357853,1628.424902,1729.837675,3659.76810764263,4650.86732087839,174.538423391344,0.996626683916448,3.87387999385883,5.99000698736661,2.17522035109915,3.43452643190124,3.77100595910651,-263.153954001749,1877138042,39.5804629932842,6042428,1,2031.34320564263,2921.02964587839,0.162777754545017,100.8,4.9,Chad,mid and low income
164,55.43414928,88.61903841,376.2140725,606.1273835,549.6846352,762.907624,2738.16489945362,3288.62112199885,240.523773259679,2.09652684531821,7.41341967904633,14.7747406853617,3.24423390974064,6.63047847337522,7.41016608140959,-228.775381573414,37834793730,19.946896221529,13561945,1,2188.48026425362,2525.71349799885,0.36534700196064,98.5,18.6,Chile,high income
165,45.55370344,92.40339074,300.076664,633.9249886,701.1726954,1113.536697,2654.50794700917,3642.19977366578,174.7418317216,2.0323839770236,7.4962155843076,11.1959158165918,2.85362925386596,4.33182930074362,5.45324402000899,-245.050961956532,3.83373e+11,30.1797790127447,1150780000,1,1953.33525160917,2528.66307666578,31.0010122380135,104.3,17.74,China,mid and low income
166,36.05996654,85.11741925,238.2717679,558.6597465,543.1801127,839.6485438,3587.2621063471,4180.78085208883,162.571196951273,0.792481870584924,2.88236395215528,5.10491280334602,1.51688171772346,2.6489663158343,3.16001296673287,-275.171469051,49175565911,26.0592290461901,33272628,1,3044.0819936471,3341.13230828883,0.896335657396609,97.4,13.67,Colombia,mid and low income
167,25.27927519,95.47566814,168.6188832,664.5774126,1252.666348,2014.123306,2263.85367140185,3695.42832398093,140.998176947309,0.125176719451115,0.386880475123624,0.61654387428293,0.275372356096848,0.434374248872206,0.453333858135778,-307.969453250878,2724853508,30.1908956782596,2452675,1,1011.18732340185,1681.30501798093,0.0660729311344216,NA,NA,Congo,mid and low income
168,43.91242308,84.52334354,293.0954089,564.0286906,377.9627114,607.936468,3967.67847836459,4197.79161141843,210.139462562823,6.07909458645322,22.1581891729064,46.5806057742907,3.64783462227304,7.68247302381466,17.6645289856665,-252.693900764037,7196276092,27.1626751988446,3239414,1,3589.71576696459,3589.85514341843,0.0872669954795809,100.1,15.47,Costa Rica,mid and low income
169,69.2648577,76.34175941,462.820916,507.0028276,656.3496028,699.7466668,3650.17968850829,4025.04885951054,259.173424397651,7.07647179909428,27.3103128859613,51.0864223859025,3.85340846713325,6.85029794367263,10.219869263387,-188.72339470431,24316556026,32.5774749992749,10713812,1,2993.83008570829,3325.30219271054,0.288620776280241,98.6,23.78,Cuba,mid and low income
170,76.07448425,87.81814433,497.7516303,599.5471659,756.5376561,954.5369932,2522.40721591063,4061.79019184319,108.043779545284,0.0439770554493308,0.131931166347992,0.293117989218488,0.131931166347992,0.293117989218488,0.293117989218488,-340.183618368747,5770197348,32.6296805566063,799061,1,1765.86955981063,3107.25319864319,0.0215260083073387,100.3,21.43,Cyprus,high income
171,129.9902034,102.0469831,916.811742,732.2007406,1202.102831,958.7585669,2609.6711553679,3024.95881277725,152.722788992316,1.15436110113314,3.46308330339941,4.33541708353689,2.77487509388368,3.52534596396776,3.75792203586396,-273.989995440824,29859921159,23.021073027662,10308578,1,1407.5683243679,2066.20024587725,0.277704124797543,97,32.06,Czech Republic,high income
172,159.3405959,91.05422863,1116.018617,638.426964,1148.05322,725.8591448,3001.60497053787,3106.19180082124,172.686889509925,1.45190959651204,5.68195473663128,12.4071858318674,3.32088000123249,7.22797795428229,9.03362475246096,-239.849874835642,1.39225e+11,20.7853996795316,5154298,1,1853.55175053787,2380.33265602124,0.138852304850943,99,32.1,Denmark,high income
173,13.64481871,86.08828797,89.96418544,581.502388,898.314948,1433.382319,2508.25896323483,4061.62574176738,213.156232624596,1,3,5.27168935247519,3,5.27168935247519,5.27168935247519,-214.835659280286,462421998.5,39.3139960166135,628521,1,1609.94401523483,2628.24342276737,0.0169318090450377,98.6,7.25,Djibouti,mid and low income
174,32.53438979,78.25072858,215.7523059,510.6801545,528.283508,734.9690354,3406.01409627854,4047.73003373093,144.035731937357,0.665713377820146,1.99714013346044,2.97853512387315,1.99714013346044,2.97853512387315,2.97853512387315,-295.671396887813,9824498183,31.2041847929221,7278402,1,2877.73058827854,3312.76099833093,0.196073819040287,100.8,11.94,Dominican Republic,mid and low income
175,35.92594401,82.25652284,236.687612,535.9683071,530.1377076,824.690168,3501.25193751163,4135.78382832704,277.372494977557,1.6668884737927,8.48083219153074,12.7196516873876,4.2298278541452,6.2986105476894,6.53689729218219,-140.336333347372,16988535268,28.7600348071908,10686279,1,2971.11422991163,3311.09366032704,0.287879061208768,99.7,12.03,Ecuador,mid and low income
176,36.10400228,103.3448417,238.8433752,704.6617217,798.7050169,1301.322989,2477.93432497097,3395.068331835,141.188255465927,1.26836139781194,4.90463128096599,10.0806945684076,2.42307148837658,5.02315216257794,6.21221165110119,-331.036449346837,37387836491,34.1262650071588,58611032,1,1679.22930807097,2093.745342835,1.57893022151462,102.3,8.94,Egypt,mid and low income
177,45.06942697,85.63582081,292.0055394,555.5013267,617.732935,819.185594,3993.7459796011,4036.29352844172,195.801293497346,3,11,18.2335384489901,3.66666666666667,6.07784614966335,8.71505521990913,-239.918434159929,5252342400,32.1542614352319,5461070,1,3376.0130446011,3217.10793444172,0.147116475697047,90.9,13.61,El Salvador,mid and low income
178,26.72563402,96.52042592,177.5661545,665.644254,1647.664585,2072.234287,2157.86727475703,3076.10471764096,117.086040082766,0,0,0,0,0,0,-336.168379545486,110906032.1,29.3177463329373,483142,1,510.202689757025,1003.87043064096,0.0130154252374027,112,3.9,Equatorial Guinea,mid and low income
179,18.26771815,87.6651332,120.3579361,581.1640056,1662.652346,2292.510262,2434.73750710154,3967.87690183819,200.445256793216,1.62201459759605,5.23988847910869,9.12025044358671,2.24721122921483,3.91129025990469,4.23290332249745,-241.251699005288,13463868357,27.0252944261909,49937430,1,772.085161101536,1675.36663983819,1.34527092803572,101,6.27,Ethiopia,mid and low income
180,24.51774374,86.76330039,158.655939,576.0952299,610.2484556,1295.408489,3016.48307662785,4215.62118370875,180.116090233728,4,16,25.7528403739804,4,6.4382100934951,8.55439173967797,-254.005019293974,1383843860,29.2945818219866,784832,1,2406.23462102785,2920.21269470875,0.0211426914238904,100.6,9.26,Fiji,mid and low income
181,136.9168703,93.15213438,934.500104,644.5365821,977.5784427,705.8258142,3038.77953126477,3360.74153610093,181.333747719064,1.31362878810601,4.82176065092505,7.52857555585327,2.12634040731461,3.32516407600008,3.80925294926304,-224.520319975361,1.27774e+11,20.2250699777817,5013740,1,2061.20108856477,2654.91572190093,0.135065794589946,97.6,37.39,Finland,high income
182,134.6957227,84.68575865,916.0379849,573.471754,885.7314215,615.2545174,3646.69443741972,3744.11397252531,163.197454048613,1.61644688515743,5.49959531305768,9.57090158790087,3.05944510987147,5.33663371077999,5.98858744470949,-280.00249115812,1.26928e+12,26.2061297331053,58557577,1,2760.96301591972,3128.85945512531,1.57749019031041,93.6,34.33,France,high income
183,39.798721,97.13598329,274.3720239,691.770944,1041.950766,1494.584911,3023.17003683407,3992.81276115581,155.183619565919,0.434656084656085,1.30396825396825,2.16874356160216,0.489153439153439,0.822271913379003,0.892710765061896,-291.247111174926,5402919957,30.0298101897098,1009995,1,1981.21927083407,2498.22785015581,0.0272083867944632,103.8,5.98,Gabon,mid and low income
184,94.13459709,102.0492095,644.6009648,713.3360667,1071.052281,1096.761373,2483.00228886037,3126.60071334649,171.544872639541,1.1962711241734,3.70380235121234,6.11982544951359,3.05432586333578,5.04566553439927,5.24513436796241,-241.470890556235,6357615894,26.0347966804928,4835900,1,1411.95000786037,2029.83934034649,0.13027493967727,88.7,24.25,Georgia,mid and low income
185,165.9492376,97.1840506,1108.558174,661.8854848,1110.138418,712.5425771,3439.03753760062,3731.19153647287,169.63315446071,1.82625057872583,6.07257752802307,10.6192948753392,2.40652816890441,4.20910845029499,4.90534781675865,-259.191804601868,1.86895e+12,24.0406651180023,80013896,1,2328.89911960062,3018.64895937287,2.15550476121164,97.4,34.35,Germany,high income
186,18.87829116,73.53090102,124.2293424,470.5812649,984.1302453,1469.15987,3374.19490598543,4834.82983217252,128.336998365476,0.0975736543079716,0.364105605341768,0.62139308600211,0.364105605341768,0.62139308600211,0.62139308600211,-337.198694682027,6596546196,33.5406210892006,15843471,1,2390.06466068543,3365.66996217252,0.426809327902476,99.5,5.36,Ghana,mid and low income
187,129.4332319,89.59878661,895.1833228,625.1996622,890.0223473,649.5071244,2797.53891657285,3285.97461772589,136.058161934117,0.992614199490798,5.4621807844557,11.240926445525,4.86482906921307,10.0908493585852,10.2562976306302,-310.440218707502,1.05143e+11,29.8724908907365,10319927,1,1907.51656927285,2636.46749332589,0.278009856986049,96,35.41,Greece,high income
188,25.14538262,85.25574515,164.0245025,537.6666596,914.1539849,1475.135316,3192.85988506504,4610.23058570173,153.317098624039,1.3312612224754,4.91877815463127,8.84756774556071,2.40179349595203,4.32324323461554,4.7711016385448,-283.615940276938,9406097735,29.1570825984853,9296814,1,2278.70590016504,3135.09526970173,0.250448082681777,98,8.3,Guatemala,mid and low income
189,29.53815506,75.89605055,191.900267,479.4709568,1710.975644,1745.923771,3866.88074019199,4943.33586296587,200.194195975342,1.17116064873523,3.52624641260095,7.66370871917744,2.1001301475005,4.43626582944958,5.16517814121916,-256.647747526396,3015058139,35.4785788820407,6615734,1,2155.90509619199,3197.41209196587,0.178222119516712,97.7,5.48,Guinea,mid and low income
190,18.07114375,75.7126931,118.5493713,479.6872273,1662.695167,2171.49847,3405.02536600124,4973.3571653097,185.258196718495,0.636842105263158,2.26140350877193,5.54051517328362,1.13070175438596,2.77025758664181,3.38748781025859,-274.611760641196,257150374.1,33.5977059629102,993856,1,1742.33019900124,2801.8586953097,0.0267736161723554,97.5,5.27,Guinea-Bissau,mid and low income
191,27.53269158,77.06061922,181.0687015,499.0600837,812.82444,1419.945936,3243.48467037524,4085.58466524378,122.662685786071,0.241768983192276,0.778304923113601,1.43173262995269,0.632786982953868,1.17615197037292,1.21126434207373,-309.174371807578,348533094.8,30.7471522647064,744096,1,2430.66023037524,2665.63872924378,0.0200452990165426,95.8,11.22,Guyana,mid and low income
192,24.98132393,78.82340559,163.7056394,499.380911,1304.738845,1785.719449,2707.96170324234,3802.0857228962,257.25717630609,6,19,35.7502515546272,3.16666666666667,5.95837525910453,7.33512188831627,-187.874696688924,3473540602,31.225332936933,7066055,1,1403.22285824234,2016.3662738962,0.190353375562207,98.2,8.43,Haiti,mid and low income
193,29.57678637,84.88756092,191.0962656,544.1427397,570.8290881,864.6975816,3826.45674526462,4356.17789976735,219.115456830361,2.42268619070973,9.13164716597772,16.2038265307955,3.16551063780098,5.62708796687824,7.12586802890443,-214.54851197872,4648668479,31.7857088039357,5196887,1,3255.62765716462,3491.48031816735,0.13999961546653,102,7.89,Honduras,mid and low income
194,108.977228,89.79601335,764.2005503,628.830309,679.5239904,583.3631811,3387.81679885425,3308.46650713841,197.567567019856,2.07146300119701,9.41547166678717,20.9857836786077,4.53874287797924,10.1214124398884,13.0398534332797,-229.845684885088,6909730288,14.2628311514617,257797,1,2708.29280845425,2725.10332603841,0.00694482694513561,105.2,24.8,Iceland,high income
195,18.78214384,61.25412381,125.7768551,397.670648,961.2133927,1592.843592,2267.99416373704,3902.07562917744,187.441060159735,1.96588760743713,8.87097212690121,15.3738777854151,3.20706047767199,5.50474487706431,7.20190628023591,-243.517177191616,2.70105e+11,38.0533781651264,888941756,1,1306.78077103704,2309.23203717744,23.9473176946394,106.7,10.05,India,mid and low income
196,29.52656733,83.59778168,195.5259818,552.2598705,725.4531093,1192.043019,2664.36775872003,3495.99620601077,153.895412045613,1.07861514516988,4.20714007014019,7.51047782809352,1.64347800108726,2.88899985981376,3.62015388687496,-298.161084496116,1.16622e+11,30.4835440686019,185361228,1,1938.91464942003,2303.95318701077,4.99347025294253,101.4,9.6,Indonesia,mid and low income
197,36.07572043,106.3576495,244.7122783,734.3422293,657.6520834,1064.915182,3083.69911245275,3458.31107169312,134.901390683191,0.443142477551671,2.02840765161774,3.65967663393735,1.94664132801336,3.52064986157965,3.56256899611552,-285.585191066962,407796349.7,41.7916936634476,17846378,1,2426.04702905275,2393.39588969312,0.480765900330397,100.3,5.87,Iraq,mid and low income
198,100.2692349,89.46042162,683.0303517,622.4609952,851.185668,778.3391668,2810.81913888835,3380.83684315647,202.604461594823,2.74471691716578,19.2885071759521,45.7782964707397,7.29279767958715,17.2690986218451,33.4690741315905,-244.686523983078,49787501584,18.5987551573961,3534235,1,1959.63347088835,2602.49767635647,0.0952092167808056,98.2,23.06,Ireland,high income
199,164.9477802,100.8548249,1184.538843,736.482957,952.2450594,634.0616389,2273.4496432212,2780.97437087061,126.611877492778,1.63201428125919,6.5296942776929,11.6798186962536,3.32213802985773,5.9210471979032,6.15825572991455,-338.448972753279,1.24622e+12,25.5528420101934,56758521,1,1321.2045838212,2146.91273197061,1.52902518651049,95.1,37.12,Italy,high income
200,62.21226849,78.55703342,416.1876275,525.0172393,511.8367932,621.2750193,3778.44509085028,3805.4186271365,225.426666334104,3,11,21.4165518017139,3.66666666666667,7.13885060057131,8.09246395243494,-199.26493084818,4106199176,30.518310546875,2411867,1,3266.60829765028,3184.1436078365,0.0649735991097002,98.5,13.77,Jamaica,mid and low income
201,121.3833528,95.64176016,805.5095062,641.7820683,656.6488716,525.6083051,2997.2044580695,3395.37483303661,181.619786050019,0.767863722155791,2.48152409429422,3.34359591572999,1.56095166775957,2.23671447556344,2.68336215271801,-232.843412510601,3.58442e+12,27.4778440228735,123964000,1,2340.5555864695,2869.76652793661,3.33948233465397,94.6,48.64,Japan,high income
202,23.66609319,105.7770743,158.4435993,733.8728402,388.4157671,930.8211599,2778.19693471202,3527.42819354715,132.171632919908,0.00821522319216201,0.0272558435723003,0.0443179526622603,0.00935994837965394,0.0151949865852091,0.0171157227722999,-311.799013534349,4344250257,31.7422338343097,3666379,1,2389.78116761202,2596.60703364715,0.0987690612003993,107.7,6.33,Jordan,mid and low income
203,61.69420168,99.66624905,421.4810413,689.8194047,828.6387705,1089.950755,2758.28828839899,3134.09053771143,200.012710612601,2.78907927401372,12.4217313755655,19.9455993607673,3.72164204899339,5.91685257859085,8.72073543161628,-217.504500018085,24923076923,28.3504377104898,16451711,1,1929.64951789899,2044.13978271143,0.443194784448166,92.6,13.04,Kazakhstan,mid and low income
204,20.87962719,84.82672513,137.9712012,561.948231,857.4904989,1346.044254,3198.58131234419,4208.30327696147,188.972300006826,2.06433000769334,7.56827559257043,13.7512926154794,2.70485087537195,5.01039711817504,6.54143858731793,-259.992026356337,8151479004,28.5750193968987,23918235,1,2341.09081344419,2862.25902296147,0.644336446537724,98.3,4.37,Kenya,mid and low income
205,47.83086915,104.8085323,316.7132667,729.8100036,533.8372477,903.5521524,2573.64652606136,3616.29137581199,162.475194105692,0.394987635797838,1.28018115640021,2.10639246194912,1.074796476897,1.76744863490568,1.82313408899392,-252.763499793945,3.30649e+11,27.9538536020116,43295704,1,2039.80927836136,2712.73922341199,1.16634860664715,99.8,23.28,Korea,high income
206,25.12300637,110.0507379,171.6441708,785.7333722,352.7783539,879.0999173,2657.27384666884,3167.91383956442,133.975041608592,2,6,9.6224780272695,3,4.81123901363475,5.21435294965313,-303.04220632764,11008793176,40.3525863155242,1339500,1,2304.49549276884,2288.81392226442,0.0360849648871366,156.1,4.47,Kuwait,high income
207,62.96161014,100.690047,432.1433211,690.8794828,774.9306149,1018.434689,3023.89406753694,3074.24038327514,172.490618606189,0.21611023072171,0.692648599285541,1.02991115733471,0.604012785044721,0.901024492285447,0.946901084823564,-243.763707256486,2569444444,22.8569379817983,4463600,1,2248.96345263694,2055.80569427514,0.120245501508192,96.5,7.9,Kyrgyzstan,mid and low income
208,26.89544808,85.27429358,179.3893258,560.4631286,1370.262006,1831.57754,2535.77624349375,3600.73842152834,199.687954001387,1.67514991955536,6.37446979669446,10.0387978724071,3.70370350056068,5.95798457602216,6.70244207481607,-234.162029934359,1028087972,33.5347965072728,4437225,1,1165.51423749375,1769.16088152834,0.119534981949477,101.6,6.83,Lao People's Democratic Republic,mid and low income
209,56.91506432,108.8093542,387.6750934,761.4146665,618.6043446,914.4231865,2905.45316471445,3613.86838218988,145.764315895545,0,0,0,0,0,0,-291.714090574911,4690415093,26.9850394956527,3666734,1,2286.84882011445,2699.44519568988,0.0987786245916162,94.2,11.67,Lebanon,mid and low income
210,35.58534587,90.4316893,237.6104572,608.9606943,984.129215,1439.473939,2804.32902386587,3544.20606814524,170.013792017365,1.25280199252802,4.65006226650062,8.53090939342433,3.80738895807389,7.0489827607215,7.17284923249518,-271.77036799361,704329192.8,24.2078464517098,1829509,1,1820.19980886587,2104.73212914524,0.0492853811315419,97.4,7.99,Lesotho,mid and low income
211,39.30159109,109.2392528,271.1936829,763.1009925,450.6041046,752.9493354,3680.65433761621,3870.35344735186,151.792030638192,1.61309629143933,6.18604972813078,11.7086033034319,3.17482070642089,5.98273267901514,6.89755171630095,-298.913446068478,31995012469,33.323854480091,4341971,1,3230.05023301621,3117.40411195186,0.116968922042527,NA,NA,Libyan Arab Jamahiriya,mid and low income
212,129.7624197,90.16146057,892.9842311,626.7624141,995.4578067,733.4237684,2842.25214690916,3296.77368731036,169.873677095919,0,0,0,0,0,0,-262.524639794517,13834219728,22.1203849546371,387000,1,1846.79434020916,2563.34991891036,0.0104254433828457,101.3,21,Luxembourg,high income
213,23.78305035,82.29328549,157.4243885,542.8086825,1228.526701,1626.913291,2620.05781143625,3471.63883289579,190.203703856623,3.30179759074762,15.3723568115245,26.4076936131037,4.35878139551448,7.52624330103024,11.0773132550417,-267.381217326512,3254713056,30.2309743135214,12245260,1,1391.53111043625,1844.72554189579,0.329876653328748,100.5,5.55,Madagascar,mid and low income
214,21.11305892,85.16307159,139.9153602,566.0825733,1693.063086,2056.165755,2724.35940096304,4135.06713226355,179.844094245968,2.70164307505607,8.76979343352759,13.1136046257443,3.18790336054855,4.88416150111777,6.49468465156121,-250.339278119224,2203545857,30.2161178096573,9831584,1,1031.29631496304,2078.90137726355,0.264854321332537,94.6,4.84,Malawi,mid and low income
215,33.9456101,84.33008367,235.6740499,587.7441988,457.7545547,853.4253511,3122.66948487654,3663.57967019716,149.369264425871,0.314501922288576,1.19611775263968,1.95121704598017,1.06715268621824,1.72646370147236,1.80864291839876,-294.226218721157,49143148094,31.4684116912384,18017464,1,2664.91493017654,2810.15431909716,0.485374808357781,104.6,10.75,Malaysia,mid and low income
216,23.2388405,77.00617217,153.1287826,491.0184481,1823.213108,1899.548936,3543.33071410443,5089.72237126827,165.872394688106,1.04334104775931,3.52777944756695,5.33233869943404,2.03389728623033,2.97489077523251,3.25072454624744,-261.505872077233,2724131460,39.7287644231699,9123969,1,1720.11760610443,3190.17343526827,0.245791788724392,102,4.86,Mali,mid and low income
217,25.41326047,74.07138069,166.8306343,472.6495071,1072.589779,1487.468973,3995.09197754096,5253.35387999181,156.511588842856,1.85724468117146,5.61364177607643,9.85053399395204,2.89481764516096,5.07028345786849,5.97992621342695,-282.378002182475,2133688270,30.2134148794372,2066302,1,2922.50219854096,3765.88490699181,0.0556643785862039,96,5.61,Mauritania,mid and low income
218,32.06511977,81.21877449,207.5163705,518.2315701,503.4934243,847.1093976,3801.31584799475,4553.23742925325,169.925469408435,2.30477073234894,8.24401025842354,15.4014666836683,3.63753311530227,6.80251403121053,7.51751143063856,-284.613578061225,3.13143e+11,31.6615234940383,83351595,1,3297.82242369475,3706.12803165325,2.24541946910178,95.4,11.75,Mexico,mid and low income
219,35.87071797,101.7617922,236.3428336,686.6472056,945.9278832,1566.57885,2765.91241520936,3579.12492464384,163.094088830975,2.03117998055746,8.32269641162575,14.209157689829,4.13862267910853,7.06963824174638,8.34145334599324,-253.788811151384,2379018326,21.4842327897362,2200077,1,1819.98453200936,2012.54607464384,0.0592681607271346,98.5,6.96,Mongolia,mid and low income
220,42.75496638,109.9675468,286.1432486,756.386646,692.9816065,1074.971543,2664.16289683516,3324.74372901607,129.727722051686,0.105667869394687,0.3969294906645,0.900381854430842,0.176068373251009,0.387191928029989,0.424981619728285,-303.61033625257,32285388165,33.3220121191229,24988083,1,1971.18129033516,2249.77218601607,0.673157221091343,101.4,12.09,Morocco,mid and low income
221,32.85958395,85.99707743,219.6942928,568.400925,1242.340697,1722.535432,2697.24862784419,3661.14902434404,182.040108026507,1.75502548322619,6.29189243194367,10.7630108844402,2.71934592948059,4.56652345224521,5.47189303442489,-255.773282908964,2137184858,35.9840584868387,40680533,1,1454.90793084419,1938.61359234404,1.09589817461366,99.1,9.45,Myanmar,mid and low income
222,31.67034124,87.38981361,210.0699634,581.6132011,861.0244861,1398.743537,2656.0090394151,3765.09995622243,120.779701698647,0.226079405764177,1.01857896351325,1.60366192926164,0.942834076436435,1.45740637916892,1.49747884082352,-326.393431065346,2996885561,32.2599279268558,1415617,1,1794.9845533151,2366.35641922243,0.0381354906596742,93.3,6.06,Namibia,mid and low income
